"Subject.ID","Age","Children in care","Gender","Location (Postcode)","Latitude","Longitude","Language","Language 2","Education","Home education status","Main Activities","Question","Response","sa4","sa3","sa2","lga","sla"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","431.3 - Competencies with digital life - Connect to a wifi network from your smartphone/tablet","5:  Very difficult","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","431.4 - Competencies with digital life - Block push notifications from different apps ","1: Very easy","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","431.5 - Competencies with digital life - Have the same documents, contacts, and apps on all devices that you use (smartphones, tablets, PCs)","4:  Difficult","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","431.6 - Competencies with digital life - Block pop ups which promote apps, games or services you have to pay for (unrequested windows that appear during web surfing)","3:  Neither easy nor difficult","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","431.7 - Competencies with digital life - Protect a smartphone with a PIN/with a screen pattern","2:  Easy","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","431.8 - Competencies with digital life - Update your status on the social networking site used the most ","3:  Neither easy nor difficult","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","431.9 - Competencies with digital life - Find information on how to use smartphones safely ","1: Very easy","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","431.10 - Competencies with digital life - Compare different apps with similar functions in order to choose the one that is most reliable ","1: Very easy","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","431.11 - Competencies with digital life - Take a picture or a short video with your smartphone and upload it onto social media ","5:  Very difficult","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","431.12 - Competencies with digital life - Compare different websites to decide if information is true","4:  Difficult","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","431.13 - Competencies with digital life - Change filter preferences","1: Very easy","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","431.14 - Competencies with digital life - Bookmark a website","6:  Don't know","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","431.15 - Competencies with digital life - Block unwanted adverts or junk mail/spam","1: Very easy","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","431.16 - Competencies with digital life - Delete the record of which sites you have visited","3:  Neither easy nor difficult","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","431.17 - Competencies with digital life - Change privacy setting on a social networking profile","6:  Don't know","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","431.18 - Competencies with digital life - Use 'report abuse' buttons (e.g. the button you can use when you want to report an un-authorised usage of your picture)","3:  Neither easy nor difficult","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","431.19 - Competencies with digital life - Block messages from someone you don't want to hear from","4:  Difficult","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","431.20 - Competencies with digital life - Block pop ups (unrequested windows that appear during web surfing)","5:  Very difficult","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","431.21 - Competencies with digital life - Find information on how to use the internet safely","5:  Very difficult","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","431.22 - Competencies with digital life - Publish a comment on a blog, websites or forum","4:  Difficult","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","431.23 - Competencies with digital life - Upload images videos or music onto social media","2:  Easy","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","431.24 - Competencies with digital life - Create a blog","4:  Difficult","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","143.1 - Other negative online experiences - Somebody used my personal information in a way I didn't like","2:  No","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","143.2 - Other negative online experiences - The computer got a virus","1: Yes","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","143.3 - Other negative online experiences - I lost money by being cheated on the internet (we mean real money, rather than money in a computer game)","2:  No","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","143.4 - Other negative online experiences - Somebody used my password to access my information or to pretend to be me","2:  No","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","143.5 - Other negative online experiences - Somebody created a page or image about me that was hostile or hurtful","3:  Don't know","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","135.1 - Treated in a hurtful or nasty way by others (bullied) - Nasty or hurtful messages were sent to me","3:  Don't know","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","135.2 - Treated in a hurtful or nasty way by others (bullied) - Nasty or hurtful messages were passed around or posted where others could see","1: Yes","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","135.3 - Treated in a hurtful or nasty way by others (bullied) - I was left out or excluded from a group or activity on the internet","4:  Prefer not to say","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","135.4 - Treated in a hurtful or nasty way by others (bullied) - I was threatened on the internet","3:  Don't know","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","135.5 - Treated in a hurtful or nasty way by others (bullied) - Other nasty or hurtful things on the internet","3:  Don't know","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","135.6 - Treated in a hurtful or nasty way by others (bullied) - Something else","4:  Prefer not to say","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","135.7 - Treated in a hurtful or nasty way by others (bullied) - Don't know","3:  Don't know","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","135.8 - Treated in a hurtful or nasty way by others (bullied) - Prefer not to say","2:  No","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","428.1 - Engage with others online - I find it easier to be myself when online than when I am with people face-to-face","4:  Somewhat agree","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","428.2 - Engage with others online - I talk about different things with people when online than I do when face-to-face","5:  Agree strongly","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","428.3 - Engage with others online - When I am online, I talk about private things that I do not share with people face-to-face","7:  Don't know","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","428.4 - Engage with others online - I go online much more on the weekends than I do on a regular school or work day [optional question]","2:  Somewhat disagree","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","428.5 - Engage with others online - When I am going through a difficult time, I go online less often","2:  Somewhat disagree","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","428.6 - Engage with others online - When I am going through a difficult time, going online makes me feel better","6:  Not applicable (NA)","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","255.1 - Peer mediation - Helped you when you found something difficult to do or find on the internet","3:  Don't know","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","255.2 - Peer mediation - Suggested ways to use the internet safely","2:  No","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","255.3 - Peer mediation - Encourage you to explore and learn things on the internet?","1: Yes","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","255.4 - Peer mediation - Explained why some websites are good or bad","1: Yes","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","255.5 - Peer mediation - Suggested ways to behave towards other people on the internet","3:  Don't know","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","255.6 - Peer mediation - Helped you in the past when something has bothered you on the internet","3:  Don't know","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","259.1 - Other sources of information on internet safety - Youth or church or social worker","1: No","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","259.2 - Other sources of information on internet safety - Teacher","2:  Yes","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","259.3 - Other sources of information on internet safety - Parent","2:  Yes","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","259.4 - Other sources of information on internet safety - Close family friend","1: No","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","259.5 - Other sources of information on internet safety - Other relative","2:  Yes","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","259.6 - Other sources of information on internet safety - Librarian","2:  Yes","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","259.7 - Other sources of information on internet safety - Someone whose job it is to give advice over the internet","2:  Yes","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","259.8 - Other sources of information on internet safety - Websites","1: No","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","259.9 - Other sources of information on internet safety - Television, radio, newspapers or magazines","1: No","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","259.10 - Other sources of information on internet safety - Internet service provider","2:  Yes","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","259.11 - Other sources of information on internet safety - Health care professional","2:  Yes","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","259.12 - Other sources of information on internet safety - I haven't received any advice from any of these people or places","2:  Yes","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","277.1 - Support provision - Helped someone setup an email account","2:  No","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","277.2 - Support provision - Helped someone set up a social media account","1: Yes","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","277.3 - Support provision - Helped someone find information or other resources online","2:  No","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","277.4 - Support provision - Helped someone post content online (photos, video, text)","2:  No","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","277.5 - Support provision - Helped someone complete school or work online","1: Yes","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","277.6 - Support provision - Helped someone submit a job application online","1: Yes","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","277.7 - Support provision - Provided training or support to someone on how to use the Internet","2:  No","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","277.8 - Support provision - Provided training or support to someone on how to use a game, software, service or device","2:  No","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","277.9 - Support provision - Gave consent for my child to participate in an online/social media community","2:  No","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","278.1 - Support provision - loaned a device - Mobile phone","2:  Sibling","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","278.2 - Support provision - loaned a device - Smart phone","6:  Colleague","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","278.3 - Support provision - loaned a device - Gaming console","4:  Friend","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","278.4 - Support provision - loaned a device - Tablet","2:  Sibling","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","278.5 - Support provision - loaned a device - Laptop","4:  Friend","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","278.6 - Support provision - loaned a device - Other","1: Parent","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","280.1 - Support use - Sought help from someone to setup an email account","1: Yes","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","280.2 - Support use - Sought help from someone to set up a social media account","2:  No","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","280.3 - Support use - Sought help from someone to find information or other resources online","2:  No","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","280.4 - Support use - Sought help from someone to post content online (photos, video, text)","1: Yes","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","280.5 - Support use - Sought help from someone to complete school or work online","1: Yes","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","280.6 - Support use - Sought help from someone apply for a job online","2:  No","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","280.7 - Support use - Obtained training or support from someone to use the Internet on a regular basis","2:  No","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","280.8 - Support use - Obtained training or support to someone on how to use a game, service or device","1: Yes","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","280.9 - Support use - Sought help to go online by a librarian or community hub staff member","1: Yes","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","280.10 - Support use - Accessed the Internet through a community hub or local library","1: Yes","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
"11",28,4,"Female",2570,-12.39087,130.864144,"Portuguese","Spanish","Professional Degree (JD, MD)","Certificate or diploma","Full-time work greater than or equal to 30 hours paid employment per week","281.1 - Support use - borrowed a device - Mobile phone","2:  Sibling","Sydney - Outer South West","Camden","Camden - Ellis Lane","Camden (A)","Camden (A)"
